Delta,case,A,time,linear_drho2_over_epsilon,nonlinear_drho2_over_epsilon
0.001,EP,0.18061960298019653,179.8,0.07963717853540304,0.08106916541184006
0.001,EP,0.18061960298019653,180.0,0.0793254606378818,0.0807532977076253
0.001,EP,0.18061960298019653,180.20000000000002,0.07901489388726866,0.08043858898520995
0.001,EP,0.18061960298019653,180.4,0.07870547444619753,0.08012503541765525
0.001,EP,0.18061960298019653,180.60000000000002,0.07839719848746302,0.07981263318912468
0.001,EP,0.18061960298019653,180.8,0.07809006219401446,0.07950137849599415
0.001,EP,0.18061960298019653,181.0,0.07778406175894545,0.0791912675413009
0.001,EP,0.18061960298019653,181.20000000000002,0.07747919338548762,0.07888229653918444
0.001,EP,0.18061960298019653,181.4,0.07717545328699851,0.07857446171377624
0.001,EP,0.18061960298019653,181.60000000000002,0.07687283768695533,0.07826775929919982
0.001,EP,0.18061960298019653,181.8,0.0765713428189452,0.07796218553957068
0.001,EP,0.18061960298019653,182.0,0.07627096492665413,0.07765773668788611
0.001,EP,0.18061960298019653,182.20000000000002,0.07597170026385948,0.07735440900824564
0.001,EP,0.18061960298019653,182.4,0.07567354509442009,0.07705219877585101
0.001,EP,0.18061960298019653,182.60000000000002,0.07537649569226496,0.0767511022714551
0.001,EP,0.18061960298019653,182.8,0.07508054834138668,0.07645111578913344
0.001,EP,0.18061960298019653,183.0,0.07478569933582764,0.07615223563406381
0.001,EP,0.18061960298019653,183.20000000000002,0.07449194497967111,0.07585445811586489
0.001,EP,0.18061960298019653,183.4,0.07419928158703251,0.07555777955858822
0.001,EP,0.18061960298019653,183.60000000000002,0.07390770548204778,0.0752621962962774
0.001,EP,0.18061960298019653,183.8,0.07361721299886136,0.07496770466852709
0.001,EP,0.18061960298019653,184.0,0.07332780048161874,0.07467430103047512
0.001,EP,0.18061960298019653,184.20000000000002,0.07303946428445261,0.07438198174170019
0.001,EP,0.18061960298019653,184.4,0.07275220077147403,0.07409074317510367
0.001,EP,0.18061960298019653,184.60000000000002,0.07246600631675947,0.0738005817113585
0.001,EP,0.18061960298019653,184.8,0.0721808773043407,0.07351149374223986
0.001,EP,0.18061960298019653,185.0,0.07189681012819325,0.07322347566951493
0.001,EP,0.18061960298019653,185.20000000000002,0.07161380119222492,0.07293652390383265
0.001,EP,0.18061960298019653,185.4,0.07133184691026599,0.07265063486361356
0.001,EP,0.18061960298019653,185.60000000000002,0.07105094370605158,0.07236580498060086
0.001,EP,0.18061960298019653,185.8,0.07077108801321778,0.0720820306943093
0.001,EP,0.18061960298019653,186.0,0.07049227627528476,0.07179930845535587
0.001,EP,0.18061960298019653,186.20000000000002,0.07021450494564477,0.07151763472101891
0.001,EP,0.18061960298019653,186.4,0.06993777048755173,0.07123700596189941
0.001,EP,0.18061960298019653,186.60000000000002,0.06966206937410835,0.07095741865525973
0.001,EP,0.18061960298019653,186.8,0.06938739808825291,0.07067886929057465
0.001,EP,0.18061960298019653,187.0,0.06911375312274898,0.07040135436620076
0.001,EP,0.18061960298019653,187.20000000000002,0.06884113098016903,0.07012487038715598
0.001,EP,0.18061960298019653,187.4,0.06856952817288443,0.06984941387400134
0.001,EP,0.18061960298019653,187.60000000000002,0.06829894122305359,0.06957498134951834
0.001,EP,0.18061960298019653,187.8,0.06802936666260512,0.0693015693531418
0.001,EP,0.18061960298019653,188.0,0.06776080103322879,0.06902917442874745
0.001,EP,0.18061960298019653,188.20000000000002,0.06749324088635862,0.06875779313242347
0.001,EP,0.18061960298019653,188.4,0.0672266827831657,0.06848742203136027
0.001,EP,0.18061960298019653,188.60000000000002,0.06696112329453599,0.06821805769718914
0.001,EP,0.18061960298019653,188.8,0.0666965590010646,0.06794969671486406
0.001,EP,0.18061960298019653,189.0,0.06643298649303854,0.06768233567933102
0.001,EP,0.18061960298019653,189.20000000000002,0.06617040237042388,0.06741597119219733
0.001,EP,0.18061960298019653,189.4,0.06590880324285103,0.06715059986617256
0.001,EP,0.18061960298019653,189.60000000000002,0.06564818572960349,0.06688621832506847
0.001,EP,0.18061960298019653,189.8,0.06538854645960053,0.06662282319713775
0.001,EP,0.18061960298019653,190.0,0.06512988207138676,0.06636041112617619
0.001,EP,0.18061960298019653,190.20000000000002,0.06487218921311372,0.06609897876264093
0.001,EP,0.18061960298019653,190.4,0.06461546454252984,0.06583852276476065
0.001,EP,0.18061960298019653,190.60000000000002,0.0643597047269635,0.0655790398018663
0.001,EP,0.18061960298019653,190.8,0.06410490644331099,0.06532052655550125
0.001,EP,0.18061960298019653,191.0,0.06385106637801768,0.06506297971053954
0.001,EP,0.18061960298019653,191.20000000000002,0.06359818122706985,0.06480639596739834
0.001,EP,0.18061960298019653,191.4,0.06334624769597288,0.06455077203093573
0.001,EP,0.18061960298019653,191.60000000000002,0.06309526249974376,0.06429610461822222
0.001,EP,0.18061960298019653,191.8,0.06284522236289006,0.06404239045409987
0.001,EP,0.18061960298019653,192.0,0.06259612401939932,0.06378962627340279
0.001,EP,0.18061960298019653,192.20000000000002,0.062347964212721194,0.06353780882095705
0.001,EP,0.18061960298019653,192.4,0.06210073969575522,0.06328693485047054
0.001,EP,0.18061960298019653,192.60000000000002,0.061854447230833096,0.06303700112453292
0.001,EP,0.18061960298019653,192.8,0.06160908358970431,0.06278800441461563
0.001,EP,0.18061960298019653,193.0,0.06136464555352288,0.06253994150329234
0.001,EP,0.18061960298019653,193.20000000000002,0.061121129912828344,0.06229280917979807
0.001,EP,0.18061960298019653,193.4,0.06087853346753415,0.06204660424447006
0.001,EP,0.18061960298019653,193.60000000000002,0.060636853026908084,0.061801323505417116
0.001,EP,0.18061960298019653,193.8,0.06039608540956134,0.06155696378185027
0.001,EP,0.18061960298019653,194.0,0.06015622744342989,0.06131352190075212
0.001,EP,0.18061960298019653,194.20000000000002,0.05991727596575759,0.06107099469909727
0.001,EP,0.18061960298019653,194.4,0.059679227823085594,0.0608293790227421
0.001,EP,0.18061960298019653,194.60000000000002,0.059442079871230014,0.06058867172531457
0.001,EP,0.18061960298019653,194.8,0.05920582897527162,0.060348869670434624
0.001,EP,0.18061960298019653,195.0,0.05897047200953694,0.06010996973282445
0.001,EP,0.18061960298019653,195.20000000000002,0.058736005857581534,0.0598719687949778
0.001,EP,0.18061960298019653,195.4,0.058502427412177274,0.05963486374493954
0.001,EP,0.18061960298019653,195.60000000000002,0.05826973357529237,0.05939865148740786
0.001,EP,0.18061960298019653,195.8,0.05803792125807888,0.059163328928191206
0.001,EP,0.18061960298019653,196.0,0.05780698738085285,0.05892889298642068
0.001,EP,0.18061960298019653,196.20000000000002,0.057576928873080205,0.05869534059010917
0.001,EP,0.18061960298019653,196.4,0.05734774267336132,0.05846266867504113
0.001,EP,0.18061960298019653,196.60000000000002,0.057119425729410825,0.05823087418699302
0.001,EP,0.18061960298019653,196.8,0.05689197499804504,0.05799995407951286
0.001,EP,0.18061960298019653,197.0,0.056665387445163654,0.0577699053172509
0.001,EP,0.18061960298019653,197.20000000000002,0.05643966004573343,0.057540724871518734
0.001,EP,0.18061960298019653,197.4,0.056214789783771014,0.05731240972473017
0.001,EP,0.18061960298019653,197.60000000000002,0.055990773652327394,0.057084956864850156
0.001,EP,0.18061960298019653,197.8,0.05576760865346926,0.05685836329205607
0.001,EP,0.18061960298019653,198.0,0.05554529179826619,0.05663262601429686
0.001,EP,0.18061960298019653,198.20000000000002,0.055323820106767584,0.05640774204729304
0.001,EP,0.18061960298019653,198.4,0.055103190607992326,0.05618370841786735
0.001,EP,0.18061960298019653,198.60000000000002,0.054883400339906255,0.05596052216061409
0.001,EP,0.18061960298019653,198.8,0.054664446349410235,0.0557381803167889
0.001,EP,0.18061960298019653,199.0,0.05444632569231881,0.05551667993985987
0.001,EP,0.18061960298019653,199.20000000000002,0.05422903543334587,0.055296018089956434
0.001,EP,0.18061960298019653,199.4,0.05401257264608532,0.05507619183720003
0.001,EP,0.18061960298019653,199.60000000000002,0.05379693441299669,0.05485719825837343
0.001,EP,0.18061960298019653,199.8,0.053582117825387306,0.05463903444358209
0.001,EP,0.18061960298019653,200.0,0.05336811998339102,0.05442169748515191
0.001,EP,0.18061960298019653,200.20000000000002,0.05315493799595703,0.05420518448873146
0.001,EP,0.18061960298019653,200.4,0.052942568980828004,0.05398949256774088
0.001,EP,0.18061960298019653,200.60000000000002,0.05273101006452571,0.05377461884448209
0.001,EP,0.18061960298019653,200.8,0.052520258382331056,0.05356056044791835
0.001,EP,0.18061960298019653,201.0,0.052310311078268716,0.05334731451811514
0.001,EP,0.18061960298019653,201.20000000000002,0.052101165305087654,0.05313487820290952
0.001,EP,0.18061960298019653,201.4,0.051892818224246934,0.052923248657910094
0.001,EP,0.18061960298019653,201.60000000000002,0.05168526700589368,0.05271242304760726
0.001,EP,0.18061960298019653,201.8,0.05147850882884894,0.05250239854648342
0.001,EP,0.18061960298019653,202.0,0.05127254088058889,0.052293172335682314
0.001,EP,0.18061960298019653,202.20000000000002,0.0510673603572276,0.05208474160633969
0.001,EP,0.18061960298019653,202.4,0.0508629644634982,0.05187710355736286
0.001,EP,0.18061960298019653,202.60000000000002,0.050659350412737336,0.05167025539654091
0.001,EP,0.18061960298019653,202.8,0.050456515426863816,0.0514641943394345
0.001,EP,0.18061960298019653,203.0,0.05025445673636569,0.05125891760937584
0.001,EP,0.18061960298019653,203.20000000000002,0.050053171580277965,0.05105442244190961
0.001,EP,0.18061960298019653,203.4,0.04985265720616797,0.050850706075911134
0.001,EP,0.18061960298019653,203.60000000000002,0.049652910870115356,0.050647765763578434
0.001,EP,0.18061960298019653,203.8,0.049453929836695776,0.05044559876044019
0.001,EP,0.18061960298019653,204.0,0.049255711378961495,0.050244202335347765
0.001,EP,0.18061960298019653,204.20000000000002,0.049058252778424516,0.05004357376159341
0.001,EP,0.18061960298019653,204.4,0.0488615513250387,0.049843710322461376
0.001,EP,0.18061960298019653,204.60000000000002,0.04866560431718156,0.04964460931122794
0.001,EP,0.18061960298019653,204.8,0.04847040906163549,0.04944626802561025
0.001,EP,0.18061960298019653,205.0,0.04827596287356998,0.049248683774427704
0.001,EP,0.18061960298019653,205.20000000000002,0.04808226307652559,0.04905185387649169
0.001,EP,0.18061960298019653,205.4,0.04788930700239289,0.04885577565394428
0.001,EP,0.18061960298019653,205.60000000000002,0.04769709199139576,0.04866044644002976
0.001,EP,0.18061960298019653,205.8,0.04750561539207368,0.04846586357687421
0.001,EP,0.18061960298019653,206.0,0.04731487456126286,0.04827202441437528
0.001,EP,0.18061960298019653,206.20000000000002,0.04712486686407841,0.04807892630798172
0.001,EP,0.18061960298019653,206.4,0.04693558967389617,0.04788656662535473
0.001,EP,0.18061960298019653,206.60000000000002,0.04674704037233429,0.04769494274081687
0.001,EP,0.18061960298019653,206.8,0.04655921634923569,0.04750405203535202
0.001,EP,0.18061960298019653,207.0,0.04637211500264765,0.047313891898825844
0.001,EP,0.18061960298019653,207.20000000000002,0.046185733738807355,0.0471244597299858
0.001,EP,0.18061960298019653,207.4,0.04600006997212061,0.04693575293646113
0.001,EP,0.18061960298019653,207.60000000000002,0.0458151211251446,0.04674776893032195
0.001,EP,0.18061960298019653,207.8,0.04563088462856829,0.04656050513585086
0.001,EP,0.18061960298019653,208.0,0.0454473579211973,0.04637395898288155
0.001,EP,0.18061960298019653,208.20000000000002,0.045264538449931696,0.04618812791123972
0.001,EP,0.18061960298019653,208.4,0.04508242366975166,0.04600300936519197
0.001,EP,0.18061960298019653,208.60000000000002,0.04490101104369421,0.04581860080232758
0.001,EP,0.18061960298019653,208.8,0.04472029804284017,0.045634899682456265
0.001,EP,0.18061960298019653,209.0,0.044540282146291514,0.0454519034776002
0.001,EP,0.18061960298019653,209.20000000000002,0.04436096084115635,0.045269609665332666
0.001,EP,0.18061960298019653,209.4,0.04418233162252813,0.04508801573321897
0.001,EP,0.18061960298019653,209.60000000000002,0.04400439199346722,0.044907119173265286
