tag,beta,A,r,psi,J11,J12,J21,J22,trace,determinant,discriminant,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,s,g,gcrit,abs_g_over_gcrit,lambda_transverse
locked,0.1,0.17845421749669796,0.8150344206099285,-0.21698329276104242,0.009874257324490187,0.06848084007991503,-0.015557185486102743,-0.055405530874243866,-0.04553127354975368,0.0005182806623151076,-2.577819793129349e-08,-0.02276563677487684,-8.027795141054108e-05,-0.02276563677487684,8.027795141054108e-05,0.026461827296906146,0.04201901278300889,0.04201893609682641,1.0000018250386518,-0.16318038444431338
locked,0.1,0.1784542179745178,0.8150344086238313,-0.216983291148767,0.009874257903155725,0.06848084403850818,-0.015557201290384293,-0.05540552932079282,-0.04553127141763709,0.0005182817894681201,-3.048096594441066e-08,-0.022765635708818552,-8.72939945601724e-05,-0.022765635708818552,8.72939945601724e-05,0.026461821374061945,0.04201902266444624,0.04201893198825692,1.000002157984152,-0.16318038235989918
locked,0.1,0.17845421853950788,0.8150343944510576,-0.21698328924235696,0.009874258587389757,0.06848084871928484,-0.015557219977911263,-0.05540552748393889,-0.04553126889654913,0.0005182831222528341,-3.604168147394379e-08,-0.022765634448274567,-9.492323408273478e-05,-0.022765634448274567,9.492323408273478e-05,0.026461814370686787,0.04201903434859805,0.04201892713014332,1.0000025516704507,-0.1631803798952161
locked,0.1,0.17845421920757096,0.815034377692807,-0.21698328698816988,0.009874259396445612,0.06848085425395462,-0.015557242074518585,-0.055405525311995364,-0.04553126591554975,0.0005182846981716223,-4.261681398705017e-08,-0.022765632957774878,-0.00010321920120107724,-0.022765632957774878,0.00010321920120107724,0.026461806089718015,0.0420190481642366,0.04201892138578689,1.0000030171752519,-0.16318037698091173
locked,0.1,0.17845421999751096,0.8150343578772912,-0.21698328432274375,0.009874260353100284,0.06848086079833303,-0.015557268202286645,-0.055405522743816785,-0.045531262390716504,0.0005182865615910581,-5.0391471957417916e-08,-0.02276563119535826,-0.00011224022447284581,-0.02276563119535826,0.00011224022447284581,0.026461796298023192,0.04201906450030984,0.0420189145934686,1.0000035676038443,-0.1631803735349409
locked,0.1,0.17845422093156232,0.8150343344469272,-0.2169832811710784,0.009874261484272857,0.06848086853656982,-0.015557299096411237,-0.055405519707137335,-0.04553125822286448,0.0005182887649451273,-5.9584423344957727e-08,-0.02276562911143224,-0.00012204960399921921,-0.02276562911143224,0.00012204960399921921,0.02646178472007929,0.04201908381649053,0.04201890656206346,1.0000042184445423,-0.16318036946033843
locked,0.1,0.1784542220360157,0.8150343067421587,-0.21698327744445503,0.00987426282180536,0.06848087768649362,-0.015557335626553925,-0.05540551611647575,-0.045531253294670386,0.0005182913702579146,-7.045444822559657e-08,-0.022765626647335193,-0.00013271628406602093,-0.022765626647335193,0.00013271628406602093,0.026461771029969848,0.04201910665652377,0.04201889706549024,1.0000049880184434,-0.1631803646424057
locked,0.1,0.17845422334195818,0.8150342739833093,-0.216983273037999,0.009874264403339095,0.06848088850560395,-0.015557378820753587,-0.055405511870782145,-0.04553124746744305,0.0005182944508490251,-8.330745456105668e-08,-0.022765623733721527,-0.00014431515388225598,-0.022765623733721527,0.00014431515388225598,0.026461754842425182,0.04201913366317877,0.04201888583649551,1.0000058979832123,-0.16318035894555502
locked,0.1,0.178454224886148,0.8150342352484138,-0.216983267827696,0.009874266273384773,0.06848090129839327,-0.015557429894665242,-0.055405506850565334,-0.04553124057718056,0.0005182980934189175,-9.850517857651342e-08,-0.022765620288590284,-0.00015692767328770503,-0.022765620288590284,0.00015692767328770503,0.02646173570186401,0.042019165596529254,0.04201887255905261,1.0000069739490567,-0.1631803522094543
locked,0.1,0.1784542267120494,0.8150341894472394,-0.21698326166689705,0.00987426848457668,0.06848091642492715,-0.015557490285816655,-0.05540550091452611,-0.04553123242994943,0.0005183024004921366,-1.1647537846801864e-07,-0.022765616214974714,-0.00017064244670373808,-0.022765616214974714,0.00017064244670373808,0.02646171306955525,0.042019203355371904,0.04201885685945633,1.0000082462004316,-0.16318034424450917
locked,0.1,0.17845422887105603,0.8150341352909436,-0.21698325438224073,0.009874271099137681,0.06848093431086386,-0.015557561693601119,-0.05540549389562364,-0.04553122279648596,0.0005183074932697045,-1.3772373557525627e-07,-0.02276561139824298,-0.0001855557433597022,-0.02276561139824298,0.0001855557433597022,0.02646168630863137,0.04201924800223249,0.042018838295926564,1.0000097505386283,-0.16318033482658667
locked,0.1,0.1784542314239373,0.8150340712553558,-0.21698324576870978,0.009874274190651736,0.0684809554595826,-0.01555764612771049,-0.055405485596317895,-0.045531211405666155,0.0005183135150834415,-1.628482663019841e-07,-0.022765605702833085,-0.00020177231369896602,-0.022765605702833085,0.00020177231369896602,0.026461654665936057,0.04201930079364655,0.04201881634601777,1.0000115293021294,-0.16318032369062974
locked,0.1,0.17845423444254904,0.8150339955384595,-0.2169832355839158,0.009874277846116747,0.06848098046622429,-0.015557745964183356,-0.055405475783057996,-0.04553119793694125,0.0005183206353935132,-1.9255600112967272e-07,-0.02276559896847062,-0.00021940601696855683,-0.02276559896847062,0.00021940601696855683,0.026461617251020468,0.042019363215203824,0.042018790392048914,1.0000136325474762,-0.16318031052326315
locked,0.1,0.178454238011856,0.815033906009541,-0.2169832235412579,0.009874282168399421,0.06848101003448619,-0.015557864012458955,-0.055405464179691985,-0.04553118201129257,0.0005183290545709479,-2.2768293833977382e-07,-0.02276559100564628,-0.0002385806668294737,-0.02276559100564628,0.0002385806668294737,0.026461573011013616,0.04201943702347257,0.04201875970367275,1.0000161194619879,-0.1631802949539506
locked,0.1,0.17845424223232337,0.8150338001493159,-0.2169832093018702,0.009874287279125931,0.06848104499639546,-0.015558003594319914,-0.05540545045970661,-0.045531163180580675,0.0005183390095281813,-2.6921753606013593e-07,-0.022765581590290337,-0.0002594308848520695,-0.022765581590290337,0.0002594308848520695,0.026461520701037772,0.042019524295357685,0.042018723417354555,1.000019060027007,-0.16318027654458236
locked,0.1,0.1784542472227444,0.8150336749791671,-0.21698319246510508,0.009874293322098177,0.0684810863356787,-0.01555816863719195,-0.05540543423705561,-0.04553114091495743,0.0005183507803736829,-3.183284770212104e-07,-0.022765570457478713,-0.0002821030295035622,-0.022765570457478713,0.0002821030295035622,0.026461458849243377,0.042019627486435326,0.042018680512119086,1.000022536983663,-0.1631802547771699
locked,0.1,0.1784542531235843,0.8150335269772734,-0.2169831725572516,0.009874300467342861,0.06848113521546115,-0.015558363784732077,-0.05540541505528961,-0.04553111458794675,0.0005183646982998,-3.763975784626221e-07,-0.022765557293973386,-0.0003067562462529723,-0.022765557293973386,0.0003067562462529723,0.026461385715364535,0.04201974950009661,0.042018629780803826,1.000026648162937,-0.16318022903926024
locked,0.1,0.17845426010093374,0.8150333519797227,-0.21698314901823662,0.009874308915885593,0.0684811930109242,-0.015558594527208758,-0.055405392374739154,-0.04553108345885356,0.0005183811548824652,-4.450585927725202e-07,-0.022765541729426783,-0.00033356355945064693,-0.022765541729426783,0.00033356355945064693,0.026461299241857722,0.04201989376906648,0.042018569796167964,1.0000315092328211,-0.16318019860673968
locked,0.1,0.17845426835118391,0.815033145063579,-0.2169831211858993,0.009874318905396225,0.06848126134792248,-0.0155588673556748,-0.055405365557358324,-0.0455310466519621,0.0005184006130782134,-5.26243089704441e-07,-0.022765523325981047,-0.0003627130717608701,-0.022765523325981047,0.0003627130717608701,0.026461196996123842,0.04202006435179864,0.042018498870817274,1.000037256946903,-0.16318016262349888
locked,0.1,0.17845427810655426,0.8150329004085056,-0.21698308827738044,0.009874330716869386,0.0684813421486829,-0.01555918994441774,-0.05540533384878965,-0.04553100313192027,0.0005184236202385113,-6.222347551120867e-07,-0.022765501565960133,-0.0003944092909370959,-0.022765501565960133,0.0003944092909370959,0.02646107610213258,0.04202026604655032,0.04201841500977984,1.000044052988911,-0.16318012007736898
locked,0.1,0.17845428964162877,0.8150326111334073,-0.21698304936715462,0.009874344682511055,0.0684814376857525,-0.015559571366340008,-0.055405296357190284,-0.04553095167467923,0.0005184508234734609,-7.357334918683435e-07,-0.022765475837339615,-0.000428874542223302,-0.022765475837339615,0.000428874542223302,0.026460933159706247,0.042020504526046255,0.042018315854523564,1.0000520885113595,-0.16318006977171384
locked,0.1,0.17845430328108472,0.8150322691033652,-0.21698300336106838,0.009874361195059432,0.0684815506457567,-0.015560022347505309,-0.05540525202820717,-0.045530890833147736,0.0005184829878099741,-8.699311798798619e-07,-0.022765445416573868,-0.00046635050656124817,-0.022765445416573868,0.00046635050656124817,0.026460764149125696,0.042020786496631005,0.04201819861679552,1.0000615894998044,-0.16318001029185586
locked,0.1,0.1784543194088313,0.8150318647014584,-0.21698294896565753,0.00987438071880095,0.06848168420475212,-0.015560555567974088,-0.055405199615400504,-0.04553081889659955,0.0005185210176528704,-1.0286012165345963e-06,-0.022765409448299776,-0.0005070998956155447,-0.022765409448299776,0.0005070998956155447,0.026460564318389015,0.042021119886363104,0.042018060000432754,1.0000728231129739,-0.1631799399653957
locked,0.1,0.17845433847881556,0.8150313865593456,-0.21698288465192309,0.009874403802577272,0.06848184211719682,-0.015561186017004625,-0.05540513764532061,-0.04553073384274334,0.0005185659821255707,-1.216204243549221e-06,-0.022765366921371665,-0.0005514082524656366,-0.022765366921371665,0.0005514082524656366,0.0264603280500961,0.042021514067100724,0.042017896109046875,1.000086105169199,-0.16317985681536118
locked,0.1,0.17845436102779952,0.8150308212385828,-0.21698280861248184,0.00987443109517062,0.06848202882118826,-0.015561931413209162,-0.055405064376199284,-0.045530633281028667,0.0005186191450464726,-1.4380132143747802e-06,-0.022765316640514333,-0.0005995859434590942,-0.022765316640514333,0.0005995859434590942,0.026460048703989547,0.04202198011719871,0.04201770233683239,1.0001018090025966,-0.1631797585047886
locked,0.1,0.1784543876904685,0.8150301528550223,-0.21698271871107616,0.009874463363437237,0.06848224956249248,-0.015562812699711936,-0.05540497774925893,-0.04553051438582169,0.0005186820002588877,-1.7002607980349561e-06,-0.02276525719291085,-0.0006519702443427742,-0.02276525719291085,0.0006519702443427742,0.02645971843139027,0.04202253113110221,0.04201747323989087,1.0001203759012938,-0.163179642271407
locked,0.1,0.17845441921729555,0.8150293626346029,-0.21698261242285957,0.00987450151375283,0.06848251054122707,-0.01556385462976495,-0.05540487533112807,-0.045530373817375236,0.0005187563134184933,-2.0103137240447787e-06,-0.02276518690868762,-0.0007089276627491251,-0.02276518690868762,0.0007089276627491251,0.02645932795573106,0.04202318258549601,0.04201720238405842,1.000142327453954,-0.16317950485039137
locked,0.1,0.17845445649566494,0.8150284283894121,-0.2169824867639779,0.009874546617307509,0.06848281908486498,-0.015565086457436372,-0.055404754245917134,-0.045530207628609626,0.0005188441712831221,-2.3768784281862076e-06,-0.02276510381430481,-0.0007708564114326776,-0.02276510381430481,0.0007708564114326776,0.026458866313714302,0.042023952771150674,0.042016882165444594,1.0001682801136516,-0.16317934238325277
locked,0.1,0.1784545005748494,0.8150273238992928,-0.21698233820846546,0.009874599939960526,0.06848318385242001,-0.015566542752787238,-0.05540461109504497,-0.04553001115508445,0.0005189480398930173,-2.8102437899545953e-06,-0.02276500557754222,-0.0008381890881471505,-0.02276500557754222,0.0008381890881471505,0.026458320549816387,0.042024863302603625,0.042016503598646,1.0001989623895764,-0.16317915031030317
locked,0.1,0.17845455269554394,0.8150260181823232,-0.21698216259022446,0.009874662977460287,0.06848361507531464,-0.015568264363493567,-0.05540444186265234,-0.04552977888519205,0.0005190708332122481,-3.3225675145124277e-06,-0.02276488944259603,-0.000911395566495547,-0.02276488944259603,0.000911395566495547,0.026457675355910537,0.042025939719404104,0.04201605606694136,1.0002352351312318,-0.1631789232437978
locked,0.1,0.17845461432478754,0.8150244746348988,-0.21698195498750913,0.009874737496959695,0.06848412484128663,-0.01557029954828193,-0.05540424180409946,-0.04552950430713976,0.0005192159940472057,-3.928213734964454e-06,-0.022764752153569885,-0.0009909860915981214,-0.022764752153569885,0.0009909860915981214,0.02645691264650235,0.04202721219478428,0.042015527027893906,1.0002781154424796,-0.16317865481840346
locked,0.1,0.178454687197256,0.8150226500179885,-0.21698170958677604,0.009874825585957885,0.06848472742906209,-0.015572705313046331,-0.05540400531450769,-0.04552917972854981,0.0005193875894528382,-4.64415105676198e-06,-0.0227645898642749,-0.001077514623654901,-0.0227645898642749,0.001077514623654901,0.026456011058007878,0.04202871637105421,0.04201490166636511,1.0003288048797259,-0.163178337514921
locked,0.1,0.1784547733640876,0.8150204932634454,-0.2169814195224156,0.009874929709929495,0.06848543970240581,-0.015575548983997156,-0.05540372577394895,-0.04552879606401945,0.0005195904230894501,-5.490421318727224e-06,-0.022764398032009733,-0.0011715824041363392,-0.022764398032009733,0.0011715824041363392,0.026454945359204327,0.04203049434320148,0.042014162486049986,1.0003887226636237,-0.16317796245271984
locked,0.1,0.17845487525061665,0.8150179440690554,-0.2169810766881828,0.009875052780153482,0.06848628157387189,-0.01557891005906531,-0.05540339536521498,-0.0455283425850615,0.0005198301674879633,-6.49069140912879e-06,-0.02276417129253075,-0.0012738417689344172,-0.02276417129253075,0.0012738417689344172,0.02645368575740329,0.0420325958164686,0.04201328882887331,1.0004595447805558,-0.1631775191454422
locked,0.1,0.178454995724639,0.8150149312465196,-0.2169806715155582,0.00987519823346984,0.06848727655005005,-0.01558288238463934,-0.055403004859509074,-0.04552780662603923,0.0005201135196061527,-7.672902246588873e-06,-0.02276390331301962,-0.0013850002027608207,-0.02276390331301962,0.0013850002027608207,0.026452197082705353,0.042035079467344694,0.042012256310085705,1.0005432499766387,-0.16317699521375323
locked,0.1,0.17845513817713202,0.815011370780643,-0.21698019271348826,0.009875370125978937,0.06848845237205053,-0.01558757671249611,-0.055402543364630304,-0.04552717323865137,0.0005204483836231511,-9.070031390431398e-06,-0.02276358661932568,-0.001505824640390667,-0.02276358661932568,0.001505824640390667,0.026450437829777212,0.04203801454227332,0.04201103615490548,1.0006421738151938,-0.16317637604788443
locked,0.1,0.17845530661770004,0.8150071635524049,-0.21697962696323198,0.009875573242968408,0.06848984176680062,-0.015593123699073175,-0.055401998029486116,-0.04552642478651771,0.0005208440854526889,-1.072098796830144e-05,-0.022763212393258854,-0.0016371459898479811,-0.022763212393258854,0.0016371459898479811,0.026448359033863722,0.0420414827329369,0.04200959442070056,1.0007590721280712,-0.1631756444117482
locked,0.1,0.17845550578743283,0.8150021926710268,-0.21697895856104998,0.009875813227717233,0.06849148332720371,-0.015599677419141034,-0.05540135369777737,-0.04552554047006014,0.0005213116241809037,-1.2671661632531004e-05,-0.022762770235030073,-0.0017798638734838575,-0.022762770235030073,0.0017798638734838575,0.02644590295403134,0.042045580373172374,0.042007891086184815,1.0008971954081254,-0.16317477997908553
locked,0.1,0.17845574129235253,0.8149963203534482,-0.21697816900062528,0.009876096732150695,0.06849342254139604,-0.015607419474621631,-0.05540059250281488,-0.04552449577066418,0.0005218639662798104,-1.4976149946020322e-05,-0.022762247885332095,-0.0019349515462938713,-0.022762247885332095,0.0019349515462938713,0.026443001533387203,0.042050421008008834,0.04200587898692617,1.0010603758844454,-0.16317375879095034
locked,0.1,0.17845601976120637,0.8149893842813251,-0.21697723648604697,0.009876431592720315,0.06849571299403563,-0.015616563790085802,-0.05539969339432872,-0.04552326180160841,0.0005225163892519997,-1.7698191950219627e-05,-0.0227616309008042,-0.0021034609546065615,-0.0227616309008042,0.0021034609546065615,0.026439574601974915,0.04205613839206072,0.042003502573768885,1.0012531292646225,-0.1631725526223917
locked,0.1,0.1784563490320456,0.8149811933584205,-0.21697613536530977,0.009876827035232863,0.06849841776489542,-0.01562736219576344,-0.05539863158716162,-0.04552180455192876,0.0005232868820737544,-2.091283863101586e-05,-0.022760902275964376,-0.0022865278606992306,-0.022760902275964376,0.0022865278606992306,0.02643552778456599,0.04206288998032943,0.042000696468505655,1.0014807733455184,-0.16317112824494492
locked,0.1,0.17845673837284293,0.8149715227831869,-0.21697483547331314,0.009877293912742184,0.06850161105262191,-0.015640110909224347,-0.05539737792064924,-0.04552008400790706,0.0005241966106060479,-2.470839433727553e-05,-0.022760042003953526,-0.002485376950146378,-0.022760042003953526,0.002485376950146378,0.02643075007169878,0.04207086098092313,0.04199738378865809,1.0017495659404594,-0.16316944657014526
locked,0.1,0.17845719874235758,0.8149601083443433,-0.21697330137256535,0.009877844980955309,0.0685053800537306,-0.01565515803570028,-0.05539589811652953,-0.04551805313557422,0.0005252704568609891,-2.9188666190998504e-05,-0.02275902656778711,-0.0027013268124663685,-0.02275902656778711,0.0027013268124663685,0.026425111009015158,0.042080269044715436,0.041993474211213896,1.0020668647958249,-0.16316746165807397
locked,0.1,0.17845774309859117,0.8149466398434492,-0.21697149147952163,0.009878495215788718,0.06850982712802063,-0.01567291221138256,-0.05539415192264732,-0.0455156567068586,0.0005265376414439175,-3.447556031906758e-05,-0.0227578283534293,-0.002935794624929871,-0.0227578283534293,0.002935794624929871,0.026418457458319035,0.042091369669701596,0.041988861744416316,1.0024413123153764,-0.16316511957430102
locked,0.1,0.17845838676351605,0.8149307535446669,-0.21696935706425696,0.009879262177893875,0.06851507228266773,-0.015693852518329887,-0.05539209212913,-0.04551282995123613,0.0005280324389611724,-4.0712065674553075e-05,-0.02275641497561806,-0.003190300364955944,-0.02275641497561806,0.003190300364955944,0.026410609882168923,0.04210446240049881,0.041983422176096845,1.0028830480729816,-0.16316235707794718
locked,0.1,0.17845914785434216,0.8149120235553695,-0.21696684111205164,0.009880166428805076,0.06852125600585535,-0.015718539793945996,-0.05538966344401523,-0.045509497015210156,0.0005297949959968274,-4.8065665409887694e-05,-0.022754748507605074,-0.0034664703016861146,-0.022754748507605074,0.0034664703016861146,0.026401358105954675,0.04211989789990067,0.041977010169205534,1.0034039520708875,-0.16315910012421878
locked,0.1,0.17846004779346142,0.8148899520496544,-0.2169638770371277,0.009881232002957279,0.06852854247769581,-0.015747629445514888,-0.05538680121622005,-0.04550556921326277,0.0005318722606608339,-5.673221322028722e-05,-0.022752784606631386,-0.0037660394720543658,-0.022752784606631386,0.0037660394720543658,0.02639045651609046,0.04213808596160535,0.04196945597934968,1.0040179215651173,-0.16315526216626844
locked,0.1,0.17846111191142283,0.8148639582636577,-0.216960387241725,0.009882486939009158,0.06853712318019911,-0.015781885856277156,-0.055383429995682125,-0.04550094305667297,0.0005343190313776531,-6.694030646401663e-05,-0.02275047152833648,-0.004090852798134397,-0.02275047152833648,0.004090852798134397,0.026377618661960978,0.04215950451823813,0.04196056177659371,1.0047411839408544,-0.16315074224421042
locked,0.1,0.17846237015991057,0.8148333662204538,-0.21695628151849572,0.009883963872513177,0.06854722091793604,-0.015822198429058965,-0.055379461923939256,-0.04549549805142608,0.0005371991301886902,-7.89561778074461e-05,-0.02274774902571304,-0.004442864442210961,-0.02274774902571304,0.004442864442210961,0.026362511244438537,0.0421847096734975,0.04195009756586284,1.0055926474847003,-0.16314542285420905
locked,0.1,0.17846385795479255,0.8147973911854683,-0.21695145530114338,0.00988570068989266,0.06855909424606585,-0.015869599253561795,-0.05537479495360578,-0.04548909426371312,0.0005405867021967138,-9.308911185387705e-05,-0.022744547131856564,-0.004824134944574995,-0.022744547131856564,0.004824134944574995,0.026344747496252027,0.04221434674981382,0.04193779671787786,1.0065942909160526,-0.16313916759814243
locked,0.1,0.17846561717296963,0.814755124911674,-0.21694578777751133,0.009887741240870438,0.06857304228221564,-0.01592528230276169,-0.055369310902274115,-0.045481569661403674,0.000544567637816505,-0.000109697372400905,-0.02274078483070184,-0.005236825670215309,-0.02274078483070184,0.005236825670215309,0.026323879989726975,0.042249162292488665,0.04192335114607156,1.0077715911898812,-0.16313181862459425
locked,0.1,0.17846769733108286,0.8147055198124957,-0.21693913989167626,0.009890136102698375,0.06858940985158068,-0.015990623955503214,-0.055362873355949936,-0.04547273725325156,0.0005492411077397158,-0.0001291945976556112,-0.022736368626625782,-0.005683190073708846,-0.022736368626625782,0.005683190073708846,0.026299392948038736,0.04229001690354195,0.041906406196284135,1.0091539872319528,-0.16312319388573374
locked,0.1,0.17847015697925636,0.8146473722939471,-0.21693135227629456,0.009892943385020272,0.06860859288233243,-0.01606720451351573,-0.055355325448534526,-0.04546238206351425,0.0005547211925032512,-0.00015205658712406228,-0.02273119103175713,-0.006165561351654456,-0.02273119103175713,0.006165561351654456,0.026270694184408347,0.04233789869792408,0.04188655535341461,1.0107753750744433,-0.16311308425107734
locked,0.1,0.1784730653491052,0.814579305587732,-0.21692224317374437,0.009896229558882677,0.06863104393039197,-0.01615683022935066,-0.05534648755729773,-0.04545025799841505,0.0005611385791015882,-0.00017882836428386112,-0.022725128999207526,-0.006686336147021421,-0.022725128999207526,0.006686336147021421,0.026237106850520657,0.04239393707987132,0.041863334913276117,1.0126746272769331,-0.163101250538477
locked,0.1,0.17847650430239487,0.8144997525408909,-0.21691160642267437,0.009900070287914623,0.0686572776731675,-0.01626155520456274,-0.05533615496808821,-0.045436084680173586,0.0005686422874301971,-0.00021013135865688383,-0.022718042340086793,-0.007247954170951995,-0.022718042340086793,0.007247954170951995,0.02619786123430238,0.04245941643886512,0.04183621881414176,1.014896126906017,-0.16308742054269215
locked,0.1,0.17848057063520092,0.8144069389239046,-0.2168992096038456,0.00990455123456711,0.06868787617467337,-0.016383702369734077,-0.055324095576783534,-0.04541954434221643,0.0005774013805086565,-0.00024667051378006195,-0.02270977217110821,-0.007852873897180286,-0.02270977217110821,0.007852873897180286,0.026152086902469646,0.04253578927220372,0.04180461386694422,1.0174903040029668,-0.1630712861606322
locked,0.1,0.17848537880242418,0.8142988678957516,-0.21688479245248188,0.00990976881060938,0.06872349369695972,-0.01652588264942556,-0.05531004770236232,-0.045400278891752945,0.0005876066064603063,-0.00028924110239227736,-0.022700139445876465,-0.008503544884227355,-0.022700139445876465,0.008503544884227355,0.02609880552376708,0.04262468817319264,0.04176785565795591,1.0205141609914925,-0.16305250072593044
locked,0.1,0.17849106413934795,0.8141733062853872,-0.21686806565005415,0.009915830840070158,0.06876486082361069,-0.016691011380557286,-0.05529371808870421,-0.04537788724863405,0.0005994719195032054,-0.00033873502686307703,-0.022688943624317025,-0.009202377775106244,-0.022688943624317025,0.009202377775106244,0.026036924721526702,0.04272793610208399,0.0417252054138503,1.0240317735596058,-0.16303067666942145
locked,0.1,0.17849778667091482,0.8140277732833602,-0.2168487101021024,0.009922857105989637,0.0688127876805889,-0.01688232113376764,-0.055274780162834075,-0.045351923056844434,0.0006132358346126787,-0.0003961464134967772,-0.02267596152842222,-0.009951713589839397,-0.02267596152842222,0.009951713589839397,0.02596523327341063,0.04284755440717827,0.041675848105370436,1.0281147560295683,-0.16300538361092665
locked,0.1,0.17850573561594185,0.8138595319648426,-0.2168263767875455,0.009930979760677515,0.068868166094535,-0.017103370310602495,-0.05525287259427928,-0.045321892833601767,0.0006291625878738304,-0.0004625763814748384,-0.02266094641680089,-0.010753794463756013,-0.02266094641680089,0.010753794463756013,0.025882397891966252,0.04298576820256875,0.04161889201548091,1.0328426856385173,-0.1629761469580248
locked,0.1,0.17851513471305497,0.8136655837625248,-0.21680068722562043,0.009940343593794318,0.0689319706265994,-0.017358047286846534,-0.05522759816047947,-0.045287254566685156,0.0006475431041368597,-0.0005392369903596934,-0.022643627283342575,-0.011610738460146427,-0.022643627283342575,0.011610738460146427,0.025786961669876436,0.04314500895672297,0.041553369902882505,1.038303489164908,-0.16294244703508637
locked,0.1,0.17852624851825064,0.8134426655933716,-0.2167712345519493,0.009951106172587366,0.06900525855457129,-0.0176505704183052,-0.055198522869107716,-0.045247416696520354,0.0006686958137103355,-0.000627454537132793,-0.02262370834826017,-0.01252452131952348,-0.02262370834826017,0.01252452131952348,0.025677344068133046,0.043327914486438246,0.04147824175951661,1.0445938074628551,-0.1629037186940662
locked,0.1,0.17853938985134268,0.8131872488429197,-0.21673758512908264,0.009963437892770918,0.06908916903861825,-0.017985484885328362,-0.05516517522294209,-0.045201737330171174,0.0006929674083063568,-0.0007286725755596369,-0.022600868665085587,-0.013496967951725626,-0.022600868665085587,0.013496967951725626,0.025551842076644946,0.04353732696197331,0.04139239900155413,1.0518193681003762,-0.162859351271899
locked,0.1,0.17855492860088837,0.8128955388952643,-0.2166992805495574,0.009977522003435704,0.06918492187242664,-0.01836765803096474,-0.05512704544544228,-0.045149523442006574,0.0007207336769354451,-0.0008444552407014792,-0.02257476172100329,-0.014529756026009854,-0.02257476172100329,0.014529756026009854,0.02540863192073095,0.04377628995169569,0.04129466977419196,1.0600954116130183,-0.16280868867019185
locked,0.1,0.17857330213542655,0.8125634734442545,-0.21665583983245923,0.009993554691235262,0.06929381636539748,-0.018802275439894767,-0.05508358442524273,-0.04509002973400747,0.000752400608040753,-0.0009764916507493345,-0.02254501486700373,-0.015624433195714132,-0.02254501486700373,0.015624433195714132,0.02524577046275136,0.044048045902646125,0.041183824921372784,1.069547230902949,-0.16275102925492158
locked,0.1,0.1785950276140716,0.8121867175228851,-0.2166067615810259,0.01001174532352148,0.06941723099184875,-0.01929484038831064,-0.05503420209682908,-0.0450224567733076,0.0007884059767095483,-0.0011266022929338417,-0.022511228386653787,-0.016782448368264393,-0.022511228386653787,0.016782448368264393,0.025061195301769056,0.0443560356900797,0.04105858410742099,1.0803108936740642,-0.16268562522298313
locked,0.1,0.1786207165429696,0.8117606530977001,-0.2165515258670336,0.01003231695447692,0.06955662446121141,-0.019851179395908525,-0.05497826495950049,-0.04494594800502357,0.000829221650672426,-0.0012967483606194214,-0.02247297400251179,-0.0180051961987326,-0.02247297400251179,0.0180051961987326,0.024852722532651444,0.04470390192855997,0.040917621601010146,1.0925342231391169,-0.162611681068241
locked,0.1,0.17865109198733645,0.8112803612204648,-0.21648959564172537,0.01005550719129464,0.06971353879931373,-0.02047745639344123,-0.05491509245070191,-0.044859585259407274,0.0008753568437467768,-0.0014890449853410767,-0.02242979262970364,-0.019294072829116972,-0.02242979262970364,0.019294072829116972,0.02461804120293625,0.04509549759637748,0.04075957135605841,1.1063781118413205,-0.162528350807018
locked,0.1,0.1786870089235446,0.8107405950711214,-0.21642041753751218,0.01008156950099207,0.06988960489752097,-0.021180197536043388,-0.054843951927894645,-0.04476238242690257,0.0009273625243753822,-0.0017057792169692526,-0.022381191213451286,-0.02065054004723151,-0.022381191213451286,0.02065054004723151,0.02435470368073879,0.04553490121678218,0.04058303123942073,1.122018238316102,-0.16243473368497047
locked,0.1,0.17872947830410738,0.8101357426902601,-0.2163434220092635,0.010110775016076552,0.07008655080771216,-0.021966328043562577,-0.05476405206590485,-0.0446532770498283,0.0009858371570769541,-0.001949433477019094,-0.02232663852491415,-0.02207619462803257,-0.02232663852491415,0.02207619462803257,0.02406011138207479,0.04602643942563737,0.040386566540708706,1.1396472482810294,-0.16232986817126063
locked,0.1,0.17877969551291756,0.8094597786808584,-0.21625802285391954,0.010143414874085965,0.0703062128710608,-0.02284322177667575,-0.054674534530774185,-0.04453111965668822,0.0010514339260986353,-0.0022227150865162574,-0.02226555982834411,-0.02357283970227313,-0.02226555982834411,0.02357283970227313,0.023731495547192526,0.046574717323868274,0.04016871322521013,1.1594774535779178,-0.1622127241336505
locked,0.1,0.17883907401166813,0.808706204561216,-0.21616361622886882,0.01017980310667531,0.07055054959846867,-0.023818763692906253,-0.054574463834237606,-0.0443946607275623,0.0011248695728056754,-0.0025285923901073393,-0.02219733036378115,-0.025142555509073367,-0.02219733036378115,0.025142555509073367,0.023365892952781207,0.04718465664568746,0.03992798173267192,1.181744095196217,-0.1620821931629302
